mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,spectral_centroid,spectral_rolloff,spectral_bandwidth,zero_crossing_rate,tempo,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,era,file_path
-231.8009796142578,77.1079330444336,30.972904205322266,43.26732635498047,21.195653915405273,18.03605079650879,8.3756685256958,13.54948616027832,9.310519218444824,9.682622909545898,7.077518939971924,6.165968418121338,4.177239418029785,138.0045928955078,44.07036209106445,23.57605743408203,16.99493980407715,15.662007331848145,10.615608215332031,11.659392356872559,7.898614406585693,9.613116264343262,8.722508430480957,7.524001121520996,7.1921796798706055,6.980559825897217,1862.5046333935575,3832.4851588199012,2276.0708003551063,0.07503696122774768,95.703125,0.3298191428184509,0.33130165934562683,0.3870787024497986,0.5144537091255188,0.6282814145088196,0.7327646017074585,0.8054348230361938,0.8145869970321655,0.8233841061592102,0.7861548066139221,0.6029103994369507,0.42124509811401367,modern,data/train/modern/140620.mp3
-160.33529663085938,97.28166198730469,18.856098175048828,16.42295265197754,-1.69577956199646,18.47120475769043,-16.44322395324707,1.4686381816864014,-6.814382553100586,-8.506818771362305,-7.145962238311768,0.75489342212677,-9.787740707397461,74.68614196777344,40.4421272277832,26.22450828552246,19.829349517822266,16.64954376220703,12.682920455932617,14.92618179321289,11.520621299743652,10.265237808227539,11.689254760742188,9.922061920166016,9.01773738861084,10.31247329711914,2270.760612550256,4889.504903236348,2473.604136087629,0.09111532363477924,112.34714673913044,0.42149296402931213,0.39472219347953796,0.4439760744571686,0.40612146258354187,0.44945570826530457,0.4118250608444214,0.4073173403739929,0.42184099555015564,0.3925061821937561,0.3860284090042114,0.3636253774166107,0.43257656693458557,modern,data/train/modern/131021.mp3
-97.46315002441406,105.93938446044922,14.880751609802246,37.32253646850586,27.31317710876465,20.808488845825195,4.800045490264893,6.29154109954834,5.244898319244385,5.123483657836914,4.040380477905273,6.232120513916016,2.5839157104492188,85.79766082763672,35.152828216552734,26.967342376708984,20.01390266418457,16.407697677612305,11.764277458190918,10.842988967895508,8.280346870422363,10.549757957458496,9.80465316772461,8.937585830688477,8.96177864074707,9.561809539794922,1717.2161589257996,3842.5184314834073,2273.482435959328,0.053032937064628485,117.45383522727273,0.47877076268196106,0.4130662977695465,0.3512885570526123,0.3266647756099701,0.40064412355422974,0.5730981230735779,0.5228362083435059,0.4854414165019989,0.5041942596435547,0.46991053223609924,0.48498180508613586,0.47429630160331726,modern,data/train/modern/140626.mp3
-63.7585563659668,99.69590759277344,-11.063499450683594,20.49665069580078,-3.2318625450134277,-7.381997585296631,-18.759172439575195,-5.43202018737793,-18.208120346069336,-4.701883792877197,-9.425091743469238,-1.6351639032363892,-1.9834054708480835,46.74031448364258,40.911590576171875,24.70184326171875,20.936359405517578,14.6407470703125,13.705787658691406,11.784841537475586,10.224332809448242,10.222390174865723,9.40102767944336,9.533241271972656,9.585466384887695,8.193493843078613,2258.3070845881143,4406.748352995598,2246.23624726276,0.1000836729634288,78.30255681818181,0.29609066247940063,0.39081722497940063,0.35484063625335693,0.2359321266412735,0.3543519675731659,0.21983091533184052,0.21369142830371857,0.1542428731918335,0.16485482454299927,0.20209366083145142,0.25228506326675415,0.5202375054359436,modern,data/train/modern/144180.mp3
-104.93834686279297,115.90876770019531,28.055057525634766,41.16969299316406,32.850704193115234,15.890436172485352,8.28633975982666,5.865085124969482,0.48339101672172546,8.666166305541992,-1.3167171478271484,10.609734535217285,5.9756669998168945,92.33573913574219,49.24641418457031,33.31755065917969,20.728069305419922,11.910826683044434,8.699522972106934,8.179031372070312,10.405985832214355,7.286831855773926,6.773149013519287,5.936217784881592,5.130849838256836,4.871111869812012,1445.8829050663164,3800.935601338594,2193.5697141661312,0.02499689860089078,117.45383522727273,0.5493679046630859,0.49175921082496643,0.532946765422821,0.5613970160484314,0.6436826586723328,0.6340148448944092,0.5697198510169983,0.5082335472106934,0.6176511645317078,0.827221155166626,0.7435530424118042,0.5771455764770508,modern,data/train/modern/142671.mp3
-29.460445404052734,58.12132263183594,15.154032707214355,37.01416778564453,18.229446411132812,16.06896209716797,6.017335414886475,15.520174980163574,-2.7511062622070312,7.846120357513428,-7.247479438781738,3.5440828800201416,0.21916760504245758,53.5285530090332,33.48838806152344,20.789710998535156,18.265676498413086,14.929121971130371,11.483406066894531,9.473705291748047,9.017531394958496,10.20080280303955,9.14260196685791,8.860330581665039,8.272309303283691,7.624138832092285,3043.675003075344,6465.969234501983,2889.7584639249494,0.11774040670955882,129.19921875,0.4882388412952423,0.5358973145484924,0.5669859647750854,0.5252742767333984,0.46398836374282837,0.43751397728919983,0.43831461668014526,0.44649890065193176,0.4970155656337738,0.5398666262626648,0.5045143961906433,0.50336754322052,modern,data/train/modern/144179.mp3
-101.95065307617188,99.91314697265625,19.310501098632812,23.217744827270508,10.705596923828125,7.620298862457275,5.195184707641602,8.697507858276367,-1.1350767612457275,4.750604629516602,-2.551116943359375,2.7749083042144775,-0.42318618297576904,55.14992904663086,28.426393508911133,20.920326232910156,16.325645446777344,12.345097541809082,12.643084526062012,9.64519214630127,10.337696075439453,9.652417182922363,8.24237060546875,8.55923843383789,8.151268005371094,7.4432878494262695,2108.896994108439,4796.475127535583,2612.1720053330614,0.07776266581138652,95.703125,0.4786086082458496,0.543256402015686,0.4771524667739868,0.46196624636650085,0.4405502378940582,0.35171982645988464,0.40240156650543213,0.47207361459732056,0.5131962895393372,0.4902637004852295,0.4646695852279663,0.44485729932785034,modern,data/train/modern/130650.mp3
5.353723526000977,78.59162139892578,-8.829662322998047,32.74969482421875,-7.434113502502441,7.542320251464844,-15.864666938781738,-3.1254677772521973,-11.545357704162598,-0.8252201080322266,-6.225723743438721,-1.5642467737197876,-6.162487506866455,44.700042724609375,28.51799201965332,22.135189056396484,18.845035552978516,14.972245216369629,11.166170120239258,12.142702102661133,11.032181739807129,7.713293075561523,7.639567852020264,8.4102201461792,7.572815895080566,7.926928520202637,2603.561511125349,5310.227998220856,2431.894919599214,0.13249252638458558,86.1328125,0.284397691488266,0.3824504017829895,0.6601269245147705,0.500516414642334,0.3079393208026886,0.30263563990592957,0.325835645198822,0.3465209901332855,0.30340808629989624,0.3576779067516327,0.40462034940719604,0.3402828574180603,modern,data/train/modern/121322.mp3
-59.43281555175781,85.36055755615234,0.3127053678035736,18.732206344604492,14.330802917480469,0.9243727326393127,6.08651065826416,13.750205993652344,4.975167751312256,4.889079570770264,4.041673183441162,7.588406562805176,-1.5426106452941895,76.12338256835938,36.24512481689453,35.08601760864258,19.86806297302246,14.600797653198242,13.030292510986328,10.997130393981934,13.742466926574707,11.814972877502441,9.77546215057373,9.612656593322754,8.7455415725708,7.892664909362793,2484.24773934266,5178.076512272463,2613.2244874130456,0.10106892367835012,117.45383522727273,0.3965209424495697,0.4193984270095825,0.45138296484947205,0.45467862486839294,0.5148248076438904,0.5448324084281921,0.41143760085105896,0.4246567189693451,0.48099756240844727,0.5735719203948975,0.608268678188324,0.5007357597351074,modern,data/train/modern/146689.mp3
14.249346733093262,66.23954772949219,-22.35553741455078,38.440181732177734,8.046170234680176,9.608611106872559,1.414333701133728,15.6387357711792,4.787806034088135,5.5608015060424805,1.5449389219284058,4.204087734222412,0.6638315916061401,40.922306060791016,34.2816276550293,25.605947494506836,15.133152961730957,10.990915298461914,11.443543434143066,6.540409088134766,8.485215187072754,6.030423164367676,5.966081142425537,5.325973987579346,5.262511253356934,5.067574501037598,2835.672604166602,5630.157621873791,2486.745120155682,0.12894139717976005,172.265625,0.37483587861061096,0.36756354570388794,0.46136581897735596,0.5047820210456848,0.6583929657936096,0.545896053314209,0.540316104888916,0.5553136467933655,0.5400448441505432,0.5026788711547852,0.43392500281333923,0.4543339014053345,modern,data/train/modern/123441.mp3
-226.6116180419922,129.690673828125,51.578433990478516,33.81705856323242,-3.7717525959014893,12.578254699707031,-6.29510498046875,3.3976540565490723,2.6636369228363037,9.202485084533691,9.687100410461426,9.908174514770508,0.9214655160903931,87.18612670898438,49.28170394897461,29.326427459716797,12.822284698486328,11.10572338104248,11.31131362915039,9.04724407196045,8.605463981628418,8.13072395324707,8.977943420410156,8.93857192993164,9.202025413513184,9.893502235412598,1291.0891444894642,2463.4184373790636,1828.2765985284607,0.04254320457623839,172.265625,0.2487078458070755,0.38238075375556946,0.350984662771225,0.33058568835258484,0.41259703040122986,0.4129217863082886,0.6040095686912537,0.4151051640510559,0.33321070671081543,0.3441978693008423,0.24868462979793549,0.3184654414653778,modern,data/train/modern/114040.mp3
-66.53958129882812,75.44781494140625,26.746414184570312,36.51657485961914,4.936729431152344,28.30630874633789,-3.962833881378174,8.567747116088867,6.640715599060059,-4.670886993408203,6.9275803565979,2.3255536556243896,-2.0685665607452393,58.351097106933594,36.25463104248047,26.96211814880371,22.87164878845215,19.337080001831055,15.44486141204834,16.480260848999023,13.492935180664062,12.183233261108398,13.915628433227539,11.343721389770508,9.10100269317627,10.787671089172363,2533.434660700157,5560.549709449981,2670.2697927081567,0.08833015371033281,103.359375,0.39719122648239136,0.3898896276950836,0.35533222556114197,0.39211517572402954,0.49247804284095764,0.6306817531585693,0.592186450958252,0.43931934237480164,0.36912301182746887,0.3669968247413635,0.4097665250301361,0.3452758491039276,modern,data/train/modern/123981.mp3
-200.35987854003906,84.17842102050781,-35.51823043823242,-3.413839817047119,5.594028949737549,-9.887930870056152,-21.35066032409668,-21.84139060974121,-22.645811080932617,-17.3376407623291,-11.168753623962402,-2.9128832817077637,-2.8372864723205566,109.0374984741211,47.53773880004883,44.382728576660156,21.523801803588867,20.661972045898438,16.681129455566406,15.537142753601074,19.051143646240234,16.497943878173828,12.46115493774414,12.460104942321777,12.06747817993164,10.653360366821289,2198.4301757930007,3944.604265255858,2004.8717827395783,0.13076557658791635,172.265625,0.4477449357509613,0.42713025212287903,0.3796716332435608,0.24692805111408234,0.28276124596595764,0.2311425507068634,0.269233763217926,0.3567107319831848,0.3621440529823303,0.49150192737579346,0.3753037750720978,0.36848869919776917,modern,data/train/modern/147268.mp3
42.72547149658203,60.7154426574707,-9.88454532623291,31.56070327758789,9.663966178894043,11.595760345458984,-2.5591516494750977,8.605778694152832,-3.553169012069702,4.163553714752197,0.27450844645500183,10.173587799072266,-6.344798564910889,27.6947021484375,20.57392120361328,18.849931716918945,12.10614013671875,8.043169975280762,8.549724578857422,6.367614269256592,7.743402004241943,7.961749076843262,6.31072473526001,6.77678108215332,7.658277988433838,6.122402667999268,3008.4240488609707,6140.671201534685,2700.3065922948713,0.12983065862035603,161.4990234375,0.45887330174446106,0.4763332009315491,0.6150659322738647,0.48900970816612244,0.4339602589607239,0.3983767032623291,0.5871297717094421,0.5281731486320496,0.45024463534355164,0.4158010482788086,0.4153100252151489,0.4992507994174957,modern,data/train/modern/123440.mp3
-67.80428314208984,78.95207214355469,18.936031341552734,39.183067321777344,1.4699585437774658,26.335180282592773,-2.343900442123413,12.617988586425781,-2.902500629425049,8.03847885131836,-3.6599955558776855,3.8586511611938477,-2.3389484882354736,82.79830169677734,26.940458297729492,19.921783447265625,15.062211990356445,12.345806121826172,12.074946403503418,10.064165115356445,7.450540542602539,7.9611897468566895,7.246107578277588,6.504491806030273,6.554660320281982,7.270145893096924,2466.6630142099166,5679.961935999226,2653.0791556434197,0.09372465929996127,103.359375,0.5957592725753784,0.5801175236701965,0.6501235961914062,0.5651079416275024,0.5056129097938538,0.5607953667640686,0.5899279117584229,0.5903040766716003,0.5778773427009583,0.5628354549407959,0.523163378238678,0.5696921348571777,modern,data/train/modern/123647.mp3
-49.1243896484375,91.24969482421875,7.99414587020874,29.64750862121582,8.939892768859863,14.081356048583984,5.112299919128418,2.585322856903076,1.7205103635787964,2.3545949459075928,1.5772825479507446,2.234166145324707,-4.0600810050964355,56.417659759521484,33.545875549316406,28.98677635192871,14.6493558883667,12.55445671081543,9.322710037231445,9.299756050109863,8.129420280456543,10.359237670898438,8.654340744018555,7.681573390960693,7.180458068847656,7.290680885314941,2257.578504033906,4938.567580999467,2539.616073610412,0.09262933590724244,95.703125,0.5191516876220703,0.5132227540016174,0.5481324195861816,0.476810097694397,0.495469868183136,0.4248349964618683,0.4224693179130554,0.5189492702484131,0.488444060087204,0.4886394143104553,0.4481944441795349,0.5074108839035034,modern,data/train/modern/142359.mp3
-149.09686279296875,84.17608642578125,17.84200668334961,2.510061025619507,1.4870259761810303,5.226335525512695,5.73182487487793,11.656487464904785,4.625507354736328,5.6208696365356445,-3.6551296710968018,-2.747556209564209,4.482816219329834,71.48657989501953,41.84864807128906,36.83066940307617,23.57427215576172,16.0602970123291,15.255919456481934,12.091349601745605,15.380297660827637,11.793914794921875,11.081549644470215,11.713277816772461,10.391706466674805,10.243396759033203,2670.4501252346986,5698.142564509101,2739.7067577370467,0.10376108939291247,135.99917763157896,0.6526501774787903,0.41288992762565613,0.2989891469478607,0.3101934790611267,0.35698702931404114,0.42343732714653015,0.5151674151420593,0.5742639899253845,0.5769636034965515,0.6364735960960388,0.5718119144439697,0.6083873510360718,modern,data/train/modern/141375.mp3
-5.114841461181641,102.33354187011719,15.352128028869629,5.958057880401611,6.355341911315918,6.7253098487854,0.24229690432548523,12.39719295501709,3.452685832977295,0.0016633969498798251,-3.166255474090576,0.6377773880958557,-0.9154149889945984,35.41405487060547,23.496187210083008,11.7200927734375,10.388672828674316,7.938469886779785,6.953038692474365,6.6906328201293945,6.084584712982178,6.224015235900879,5.282351970672607,5.658692359924316,5.649311065673828,6.03173303604126,2343.4894216647817,5613.207724367502,2793.5207384747964,0.08600136960623066,99.38401442307692,0.5961360335350037,0.5909342169761658,0.476919025182724,0.3722916543483734,0.32334762811660767,0.5413267612457275,0.4650069773197174,0.3703554570674896,0.4731396734714508,0.4527583122253418,0.437654048204422,0.42660096287727356,modern,data/train/modern/129808.mp3
-79.24942779541016,77.8764419555664,-5.942721843719482,28.93331527709961,9.29206371307373,9.985547065734863,0.4003666937351227,10.915074348449707,-4.851134300231934,3.8317015171051025,0.5094489455223083,6.525310516357422,-1.73054838180542,58.92991256713867,34.17228698730469,25.5692195892334,20.6979923248291,21.472455978393555,13.788409233093262,14.273796081542969,10.221055030822754,10.418972969055176,10.822866439819336,9.530355453491211,8.930819511413574,9.12325382232666,2523.6904748565867,5238.206022160632,2500.1189648473674,0.11820453197618125,89.10290948275862,0.44401514530181885,0.39893656969070435,0.40280091762542725,0.42104628682136536,0.4303954839706421,0.47108927369117737,0.41814538836479187,0.3411742150783539,0.35733139514923096,0.40658628940582275,0.5306113958358765,0.49129074811935425,modern,data/train/modern/144216.mp3
-86.02802276611328,115.5540542602539,5.324926853179932,52.646278381347656,-7.809492588043213,21.266447067260742,-0.6376641988754272,15.616353988647461,-2.776876211166382,6.855775833129883,-2.3836476802825928,2.017894744873047,0.2655564546585083,54.086753845214844,29.52407455444336,25.00482177734375,13.440937042236328,11.769206047058105,10.866894721984863,8.557448387145996,8.771263122558594,9.115557670593262,7.896984577178955,8.838117599487305,7.7189621925354,7.407341480255127,1677.129722384937,3736.9197736129936,2067.795616318696,0.058143290690356314,99.38401442307692,0.406697154045105,0.26271122694015503,0.2406722754240036,0.381452739238739,0.4432617127895355,0.5396496653556824,0.4478475749492645,0.4583325982093811,0.5042707324028015,0.46174919605255127,0.5920630097389221,0.42915213108062744,modern,data/train/modern/121320.mp3
-117.92084503173828,86.10389709472656,17.679105758666992,21.992557525634766,12.36738109588623,9.832263946533203,-1.7322442531585693,9.621354103088379,1.036184310913086,7.306999206542969,2.946324110031128,3.048921823501587,-1.8519240617752075,65.95304107666016,35.15000915527344,26.189714431762695,17.365686416625977,17.4895076751709,16.450014114379883,13.683127403259277,9.8349609375,10.495619773864746,9.666791915893555,8.196581840515137,8.595962524414062,7.100601673126221,2519.78297147285,5491.417142718823,2695.9586203276763,0.10072285292408985,123.046875,0.3577112555503845,0.4129134714603424,0.41348496079444885,0.41494473814964294,0.41511833667755127,0.46495160460472107,0.31784293055534363,0.30692094564437866,0.3951709270477295,0.406924843788147,0.481967955827713,0.381939560174942,modern,data/train/modern/118569.mp3
-111.41258239746094,81.97415924072266,22.551239013671875,41.129737854003906,9.982370376586914,12.898406028747559,8.385713577270508,11.10583782196045,2.7388863563537598,9.973100662231445,5.026533603668213,5.591355800628662,7.423430442810059,71.78254699707031,48.11520004272461,28.338119506835938,23.328773498535156,20.877117156982422,16.449764251708984,13.970287322998047,11.31934642791748,12.02902889251709,11.625809669494629,10.868374824523926,11.804815292358398,9.60375690460205,2195.169606595189,4904.6248479558,2515.1770398637004,0.06591721231119288,172.265625,0.8635423183441162,0.7679561972618103,0.6280702948570251,0.48114144802093506,0.3157324492931366,0.2532006800174713,0.2587454915046692,0.2921205461025238,0.28020596504211426,0.30948537588119507,0.45602524280548096,0.7347090244293213,modern,data/train/modern/141168.mp3
-112.18657684326172,70.83375549316406,-19.076889038085938,6.505766868591309,2.9563276767730713,7.368474960327148,-1.3599355220794678,2.682028293609619,-9.347597122192383,5.150222301483154,1.0768152475357056,4.572354793548584,-2.791339159011841,81.36711883544922,82.89466094970703,44.07135772705078,41.943763732910156,25.88007354736328,21.860830307006836,17.4344425201416,14.020968437194824,13.814257621765137,14.36718463897705,13.693001747131348,10.120744705200195,10.491216659545898,2419.8488418784846,4718.231707040327,2212.5895758348934,0.14776805165569326,151.99908088235293,0.4336681663990021,0.503111720085144,0.4364748001098633,0.4243066608905792,0.44905203580856323,0.4907302260398865,0.5843345522880554,0.5374306440353394,0.5517820715904236,0.5878239274024963,0.6319480538368225,0.4573631286621094,modern,data/train/modern/123977.mp3
-75.20388793945312,68.14090728759766,-5.586556911468506,12.088107109069824,-12.350948333740234,-5.457836151123047,-11.022568702697754,-9.923924446105957,-20.669355392456055,-2.0591423511505127,-14.375256538391113,-8.826045036315918,-10.34931468963623,57.70490646362305,37.508304595947266,21.955263137817383,19.03290557861328,17.24097442626953,12.028389930725098,12.390266418457031,11.597485542297363,10.064347267150879,8.610332489013672,10.179841041564941,8.975176811218262,8.805607795715332,2820.965837737998,5691.798915803986,2601.2725406581876,0.13586085647252322,172.265625,0.2716560661792755,0.2761201858520508,0.3111278712749481,0.3314823508262634,0.29400435090065,0.2675960659980774,0.3348410427570343,0.3674216866493225,0.5138252377510071,0.5024211406707764,0.3546343445777893,0.3238661289215088,modern,data/train/modern/134509.mp3
